nodes_g1,nodes_g2,time_sec,time_format,distance
15,53,600.0011451244354,00h10m00s,-1
13,9,240.3715856075287,00h04m00s,17.0
12,19,600.0009927749634,00h10m00s,-1
9,15,600.0007364749908,00h10m00s,-1
6,16,71.61387276649475,00h01m11s,28.0
9,11,11.346502304077148,00h00m11s,11.0
10,11,251.51078295707703,00h04m11s,16.0
13,8,23.9051730632782,00h00m23s,18.0
19,6,2.7296199798583984,00h00m02s,28.0
7,12,9.070172309875488,00h00m09s,16.0
10,7,8.49138593673706,00h00m08s,15.0
6,11,2.80955171585083,00h00m02s,15.0
19,15,600.0008156299591,00h10m00s,-1
4,15,0.05618858337402344,00h00m00s,24.0
16,8,600.000474691391,00h10m00s,-1
8,15,600.000602722168,00h10m00s,-1
13,8,15.767574310302734,00h00m15s,17.0
13,9,10.782103776931763,00h00m10s,15.0
7,8,0.2994880676269531,00h00m00s,9.0
11,9,3.326338291168213,00h00m03s,12.0
10,14,600.0004942417145,00h10m00s,-1
5,6,0.038123130798339844,00h00m00s,7.0
11,8,55.49969410896301,00h00m55s,15.0
7,10,14.837752342224121,00h00m14s,15.0
19,140,600.0023996829987,00h10m00s,-1
14,13,600.0006437301636,00h10m00s,-1
11,12,600.0007121562958,00h10m00s,-1
8,6,0.49292540550231934,00h00m00s,12.0
11,8,18.37111735343933,00h00m18s,14.0
9,6,1.2967479228973389,00h00m01s,13.0
7,6,0.10850787162780762,00h00m00s,9.0
6,7,0.19744229316711426,00h00m00s,10.0
17,76,600.0012838840485,00h10m00s,-1
10,7,0.6727049350738525,00h00m00s,12.0
7,21,600.0005054473877,00h10m00s,-1
8,31,600.000734090805,00h10m00s,-1
11,13,17.874966382980347,00h00m17s,16.0
13,14,600.0005629062653,00h10m00s,-1
12,9,600.0006654262543,00h10m00s,-1
9,13,101.45127248764038,00h01m41s,14.0
8,11,4.7932353019714355,00h00m04s,13.0
7,13,0.0408017635345459,00h00m00s,17.0
14,17,600.0004527568817,00h10m00s,-1
9,6,0.237410306930542,00h00m00s,10.0
6,10,0.9802196025848389,00h00m00s,13.0
35,10,600.0005924701691,00h10m00s,-1
7,14,96.02102828025818,00h01m36s,22.0
7,7,0.00650787353515625,00h00m00s,5.0
13,13,0.010768890380859375,00h00m00s,1.0
8,7,0.7882053852081299,00h00m00s,10.0
6,9,0.25129270553588867,00h00m00s,10.0
15,12,600.0004839897156,00h10m00s,-1
7,8,0.8629462718963623,00h00m00s,10.0
12,10,5.2576634883880615,00h00m05s,12.0
11,7,5.76268196105957,00h00m05s,12.0
6,4,0.006097555160522461,00h00m00s,5.0
20,5,10.04905366897583,00h00m10s,34.0
4,11,0.12454581260681152,00h00m00s,15.0
10,6,0.10255908966064453,00h00m00s,13.0
10,8,2.640835762023926,00h00m02s,10.0
19,13,600.000449180603,00h10m00s,-1
7,11,17.699383020401,00h00m17s,14.0
9,10,16.815200805664062,00h00m16s,10.0
9,16,546.5472514629364,00h09m06s,24.0
13,12,600.0006453990936,00h10m00s,-1
8,20,46.43841576576233,00h00m46s,30.0
11,46,600.0008471012115,00h10m00s,-1
9,9,0.6546196937561035,00h00m00s,11.0
10,8,20.079625368118286,00h00m20s,15.0
17,9,600.0005624294281,00h10m00s,-1
7,14,63.29776406288147,00h01m03s,22.0
13,12,600.0006051063538,00h10m00s,-1
7,59,43.30318570137024,00h00m43s,88.0
6,6,0.0399169921875,00h00m00s,6.0
8,13,90.37757086753845,00h01m30s,19.0
20,75,600.0010895729065,00h10m00s,-1
7,13,54.60083556175232,00h00m54s,19.0
16,8,521.2426934242249,00h08m41s,24.0
6,23,600.0006198883057,00h10m00s,-1
57,7,600.0007870197296,00h10m00s,-1
19,10,600.0004942417145,00h10m00s,-1
13,8,152.46347284317017,00h02m32s,19.0
13,11,23.937934160232544,00h00m23s,15.0
17,14,600.0005385875702,00h10m00s,-1
15,10,600.0006096363068,00h10m00s,-1
3,9,0.005383729934692383,00h00m00s,14.0
8,19,77.85922765731812,00h01m17s,21.0
11,10,194.95159649848938,00h03m14s,15.0
13,11,217.74682903289795,00h03m37s,16.0
10,34,600.0006465911865,00h10m00s,-1
7,14,263.15616512298584,00h04m23s,24.0
32,12,600.0007383823395,00h10m00s,-1
10,17,600.0005757808685,00h10m00s,-1
17,7,2.771423578262329,00h00m02s,24.0
10,6,1.2884235382080078,00h00m01s,14.0
15,8,60.51754713058472,00h01m00s,18.0
7,9,0.3964807987213135,00h00m00s,11.0
11,12,485.04063606262207,00h08m05s,16.0
16,11,600.0005989074707,00h10m00s,-1
10,9,10.724354982376099,00h00m10s,10.0
139,9,600.0013937950134,00h10m00s,-1
10,6,0.8247983455657959,00h00m00s,14.0
12,12,40.15179944038391,00h00m40s,15.0
7,17,149.7045614719391,00h02m29s,25.0
5,10,0.0809929370880127,00h00m00s,15.0
9,8,2.050804615020752,00h00m02s,12.0
29,18,600.0005073547363,00h10m00s,-1
10,10,0.007180213928222656,00h00m00s,0.0
19,6,20.51662302017212,00h00m20s,31.0
174,8,600.0021886825562,00h10m00s,-1
7,9,0.48399829864501953,00h00m00s,10.0
8,13,495.15679001808167,00h08m15s,21.0
15,12,600.0006453990936,00h10m00s,-1
10,52,600.0010180473328,00h10m00s,-1
16,8,600.0006725788116,00h10m00s,-1
7,14,73.1668848991394,00h01m13s,22.0
8,14,268.0947823524475,00h04m28s,21.0
23,15,600.0007276535034,00h10m00s,-1
8,19,600.0006458759308,00h10m00s,-1
10,12,420.2547059059143,00h07m00s,15.0
88,7,600.0011351108551,00h10m00s,-1
15,9,519.5130014419556,00h08m39s,20.0
23,18,600.0012376308441,00h10m00s,-1
62,5,600.001054763794,00h10m00s,-1
6,12,0.520057201385498,00h00m00s,17.0
10,4,0.010776042938232422,00h00m00s,16.0
20,17,600.0005450248718,00h10m00s,-1
22,8,600.0005729198456,00h10m00s,-1
14,13,600.000589132309,00h10m00s,-1
33,35,600.0009570121765,00h10m00s,-1
26,10,600.0009253025055,00h10m00s,-1
117,10,600.0017771720886,00h10m00s,-1
11,7,3.137812376022339,00h00m03s,14.0
39,6,600.0010516643524,00h10m00s,-1
13,7,19.755552768707275,00h00m19s,19.0
13,7,0.039479732513427734,00h00m00s,17.0
9,9,3.1044321060180664,00h00m03s,9.0
372,8,600.0026836395264,00h10m00s,-1
46,7,600.000593662262,00h10m00s,-1
66,12,600.001074552536,00h10m00s,-1
18,7,600.000682592392,00h10m00s,-1
15,11,9.700649499893188,00h00m09s,15.0
7,8,0.18717741966247559,00h00m00s,9.0
8,32,600.0006251335144,00h10m00s,-1
13,24,600.000791311264,00h10m00s,-1
8,19,600.0006353855133,00h10m00s,-1
9,11,2.7067055702209473,00h00m02s,12.0
16,7,344.40370893478394,00h05m44s,26.0
10,19,600.0007193088531,00h10m00s,-1
10,8,12.480159044265747,00h00m12s,15.0
9,9,1.5564849376678467,00h00m01s,8.0
9,6,1.3427448272705078,00h00m01s,13.0
11,7,4.979399919509888,00h00m04s,16.0
7,14,112.83175539970398,00h01m52s,22.0
7,10,10.75953722000122,00h00m10s,15.0
16,7,30.647966384887695,00h00m30s,25.0
172,6,600.0011641979218,00h10m00s,-1
5,8,0.4129612445831299,00h00m00s,12.0
13,7,13.446745157241821,00h00m13s,18.0
17,13,289.74717473983765,00h04m49s,13.0
6,8,0.011794328689575195,00h00m00s,9.0
13,6,0.42592883110046387,00h00m00s,16.0
15,7,43.84033417701721,00h00m43s,21.0
11,15,276.03193283081055,00h04m36s,18.0
14,13,600.0006124973297,00h10m00s,-1
15,19,600.000757932663,00h10m00s,-1
7,6,0.07233428955078125,00h00m00s,7.0
46,11,600.0005791187286,00h10m00s,-1
7,7,0.005645751953125,00h00m00s,6.0
15,15,600.0004525184631,00h10m00s,-1
34,73,600.0013358592987,00h10m00s,-1
58,11,600.0011994838715,00h10m00s,-1
14,24,600.0008041858673,00h10m00s,-1
11,18,600.000657081604,00h10m00s,-1
4,10,0.02032184600830078,00h00m00s,16.0
19,18,600.0006494522095,00h10m00s,-1
13,21,600.0006523132324,00h10m00s,-1
18,9,600.0006301403046,00h10m00s,-1
5,9,0.3698906898498535,00h00m00s,12.0
64,10,600.0007266998291,00h10m00s,-1
13,8,22.430365324020386,00h00m22s,17.0
21,56,600.0007691383362,00h10m00s,-1
7,14,5.741271257400513,00h00m05s,21.0
8,7,1.768115520477295,00h00m01s,12.0
17,8,0.4044787883758545,00h00m00s,25.0
19,15,600.0005805492401,00h10m00s,-1
10,12,167.45757675170898,00h02m47s,17.0
8,11,86.45145845413208,00h01m26s,15.0
11,6,3.193786144256592,00h00m03s,14.0
17,6,149.8881573677063,00h02m29s,27.0
8,5,0.3657033443450928,00h00m00s,13.0
5,20,5.039542198181152,00h00m05s,33.0
9,15,93.6269805431366,00h01m33s,18.0
11,9,9.090658187866211,00h00m09s,13.0
6,13,0.458873987197876,00h00m00s,16.0
4,7,0.009430170059204102,00h00m00s,10.0
13,20,600.0003845691681,00h10m00s,-1
6,7,0.07979178428649902,00h00m00s,7.0
13,6,0.43188977241516113,00h00m00s,16.0
9,8,3.765634298324585,00h00m03s,12.0
9,6,0.2590515613555908,00h00m00s,10.0
9,17,600.000408411026,00h10m00s,-1
9,8,1.3581264019012451,00h00m01s,11.0
13,13,0.010802507400512695,00h00m00s,1.0
17,7,87.78255605697632,00h01m27s,25.0
6,9,2.3541512489318848,00h00m02s,13.0
9,6,1.4601643085479736,00h00m01s,13.0
6,6,0.004359245300292969,00h00m00s,2.0
8,10,3.379310369491577,00h00m03s,13.0
14,13,600.0003898143768,00h10m00s,-1
15,19,600.0008244514465,00h10m00s,-1
20,7,600.0006034374237,00h10m00s,-1
17,17,0.015909194946289062,00h00m00s,0.0
9,13,0.02097320556640625,00h00m00s,16.0
11,15,600.0004668235779,00h10m00s,-1
7,27,600.0006911754608,00h10m00s,-1
19,15,600.0006635189056,00h10m00s,-1
8,11,14.187217712402344,00h00m14s,13.0
13,27,600.0007748603821,00h10m00s,-1
19,15,600.0006046295166,00h10m00s,-1
11,546,600.0040023326874,00h10m00s,-1
9,10,15.572625875473022,00h00m15s,12.0
22,15,600.0007889270782,00h10m00s,-1
10,7,1.6810503005981445,00h00m01s,13.0
85,6,600.0010571479797,00h10m00s,-1
6,23,81.73348450660706,00h01m21s,33.0
8,17,600.0005750656128,00h10m00s,-1
24,14,600.0008084774017,00h10m00s,-1
8,13,39.86758518218994,00h00m39s,17.0
13,17,600.0006484985352,00h10m00s,-1
14,76,600.0012447834015,00h10m00s,-1
12,21,600.0006897449493,00h10m00s,-1
10,6,0.057004451751708984,00h00m00s,13.0
15,15,0.01256704330444336,00h00m00s,0.0
3,12,0.018238067626953125,00h00m00s,21.0
5,13,0.1667773723602295,00h00m00s,19.0
19,10,600.0005657672882,00h10m00s,-1
13,26,600.0007543563843,00h10m00s,-1
14,26,600.0007865428925,00h10m00s,-1
13,8,23.640564441680908,00h00m23s,18.0
12,9,308.1927034854889,00h05m08s,18.0
13,11,24.077146768569946,00h00m24s,15.0
13,10,600.0005295276642,00h10m00s,-1
8,9,3.8726673126220703,00h00m03s,8.0
13,5,0.07397747039794922,00h00m00s,17.0
4,68,225.43156123161316,00h03m45s,132.0
7,14,172.3957278728485,00h02m52s,23.0
5,9,0.16706204414367676,00h00m00s,12.0
9,15,600.0004274845123,00h10m00s,-1
16,9,53.73818373680115,00h00m53s,15.0
9,11,0.01891040802001953,00h00m00s,4.0
11,73,600.0009207725525,00h10m00s,-1
10,11,82.0306556224823,00h01m22s,15.0
8,9,4.632237195968628,00h00m04s,10.0
13,8,202.56024861335754,00h03m22s,19.0
7,9,1.29569673538208,00h00m01s,12.0
42,92,600.0011570453644,00h10m00s,-1
15,10,600.0006051063538,00h10m00s,-1
9,10,48.57543897628784,00h00m48s,12.0
16,42,600.0008397102356,00h10m00s,-1
8,349,600.0029458999634,00h10m00s,-1
7,10,1.2588441371917725,00h00m01s,10.0
19,8,600.0004894733429,00h10m00s,-1
9,12,333.5200400352478,00h05m33s,18.0
13,7,20.978312253952026,00h00m20s,19.0
10,13,600.0005209445953,00h10m00s,-1
7,7,0.026543378829956055,00h00m00s,7.0
101,9,600.0008091926575,00h10m00s,-1
9,7,0.5374305248260498,00h00m00s,9.0
7,10,3.9601359367370605,00h00m03s,14.0
6,20,26.440488576889038,00h00m26s,32.0
15,20,600.0006844997406,00h10m00s,-1
6,13,21.083844661712646,00h00m21s,18.0
15,15,600.0004560947418,00h10m00s,-1
6,14,1.0588669776916504,00h00m01s,21.0
9,10,19.24314308166504,00h00m19s,10.0
16,26,600.0005269050598,00h10m00s,-1
13,11,21.38789439201355,00h00m21s,16.0
7,10,4.205862998962402,00h00m04s,14.0
9,19,110.55572581291199,00h01m50s,28.0
13,8,115.85852837562561,00h01m55s,20.0
12,7,41.68378305435181,00h00m41s,18.0
10,13,90.76146125793457,00h01m30s,17.0
13,12,332.070374250412,00h05m32s,16.0
61,10,600.000807762146,00h10m00s,-1
6,3,0.016040325164794922,00h00m00s,9.0
8,13,110.80215549468994,00h01m50s,16.0
9,32,600.00066614151,00h10m00s,-1
7,9,0.06290483474731445,00h00m00s,10.0
9,44,600.000645160675,00h10m00s,-1
15,20,600.0006492137909,00h10m00s,-1
9,17,600.0005347728729,00h10m00s,-1
24,10,600.0006499290466,00h10m00s,-1
12,10,524.6716568470001,00h08m44s,17.0
14,16,600.0006744861603,00h10m00s,-1
6,48,600.0007271766663,00h10m00s,-1
7,9,0.32584524154663086,00h00m00s,10.0
111,11,600.0008237361908,00h10m00s,-1
4,8,0.005522251129150391,00h00m00s,13.0
37,23,600.000669002533,00h10m00s,-1
7,9,0.33748555183410645,00h00m00s,7.0
6,9,0.5588696002960205,00h00m00s,12.0
5,8,0.05658388137817383,00h00m00s,11.0
7,10,6.637523174285889,00h00m06s,14.0
8,6,0.055486202239990234,00h00m00s,9.0
28,9,600.0004348754883,00h10m00s,-1
13,14,600.0005841255188,00h10m00s,-1
9,6,0.6365575790405273,00h00m00s,12.0
34,12,600.00062251091,00h10m00s,-1
14,125,600.0011672973633,00h10m00s,-1
10,8,1.4451441764831543,00h00m01s,12.0
64,9,600.0008499622345,00h10m00s,-1
27,7,21.186092138290405,00h00m21s,40.0
58,13,600.001047372818,00h10m00s,-1
3,24,0.16261601448059082,00h00m00s,45.0
9,7,0.9366159439086914,00h00m00s,11.0
16,13,600.0004615783691,00h10m00s,-1
51,11,600.0007712841034,00h10m00s,-1
8,12,0.024319887161254883,00h00m00s,12.0
7,6,0.07041049003601074,00h00m00s,7.0
9,12,216.11006259918213,00h03m36s,18.0
7,11,2.4218273162841797,00h00m02s,11.0
15,6,7.772653579711914,00h00m07s,21.0
10,7,4.933650255203247,00h00m04s,15.0
25,8,600.0005171298981,00h10m00s,-1
15,15,0.020818710327148438,00h00m00s,2.0
15,12,600.000453710556,00h10m00s,-1
14,8,107.89263820648193,00h01m47s,21.0
11,10,54.550543546676636,00h00m54s,11.0
32,9,600.0005872249603,00h10m00s,-1
67,13,600.0009760856628,00h10m00s,-1
30,13,600.0008616447449,00h10m00s,-1
14,12,600.0005552768707,00h10m00s,-1
11,9,11.601407289505005,00h00m11s,13.0
8,7,0.9166021347045898,00h00m00s,10.0
15,16,600.000417470932,00h10m00s,-1
8,97,600.000962972641,00h10m00s,-1
7,13,11.535945653915405,00h00m11s,18.0
55,6,600.0005528926849,00h10m00s,-1
8,10,1.4231719970703125,00h00m01s,12.0
8,8,0.6907472610473633,00h00m00s,10.0
10,7,4.802199602127075,00h00m04s,14.0
10,36,600.000589132309,00h10m00s,-1
8,10,22.205114603042603,00h00m22s,11.0
8,13,23.911036252975464,00h00m23s,18.0
11,6,0.6680350303649902,00h00m00s,13.0
17,10,600.0005016326904,00h10m00s,-1
9,8,3.462576150894165,00h00m03s,12.0
120,9,600.0009715557098,00h10m00s,-1
13,7,112.76702046394348,00h01m52s,19.0
9,8,2.936800479888916,00h00m02s,11.0
6,13,3.446291446685791,00h00m03s,18.0
13,11,14.0819251537323,00h00m14s,15.0
13,6,0.21350908279418945,00h00m00s,16.0
10,6,3.15594482421875,00h00m03s,16.0
10,35,600.000732421875,00h10m00s,-1
19,8,600.0005865097046,00h10m00s,-1
10,8,1.216482162475586,00h00m01s,12.0
11,27,600.0005354881287,00h10m00s,-1
28,4,0.03877735137939453,00h00m00s,52.0
6,8,0.3024110794067383,00h00m00s,10.0
17,7,2.6926069259643555,00h00m02s,24.0
15,10,600.0004110336304,00h10m00s,-1
15,11,89.7769877910614,00h01m29s,15.0
16,12,600.000566482544,00h10m00s,-1
10,127,600.0012331008911,00h10m00s,-1
11,25,600.0006928443909,00h10m00s,-1
25,12,600.000691652298,00h10m00s,-1
14,13,600.0005977153778,00h10m00s,-1
5,9,0.4973125457763672,00h00m00s,14.0
6,5,0.02474665641784668,00h00m00s,7.0
10,15,600.0004081726074,00h10m00s,-1
14,14,600.0006086826324,00h10m00s,-1
13,19,600.0006003379822,00h10m00s,-1
36,7,600.0007410049438,00h10m00s,-1
7,82,600.0007963180542,00h10m00s,-1
15,46,600.000738620758,00h10m00s,-1
19,8,600.0006103515625,00h10m00s,-1
13,16,600.0005857944489,00h10m00s,-1
7,7,0.005711555480957031,00h00m00s,5.0
15,12,600.000447511673,00h10m00s,-1
19,10,600.0006325244904,00h10m00s,-1
6,6,0.027823209762573242,00h00m00s,7.0
18,15,600.0005431175232,00h10m00s,-1
7,11,0.9952535629272461,00h00m00s,13.0
10,13,184.7560510635376,00h03m04s,18.0
10,10,1.9712848663330078,00h00m01s,12.0
10,14,600.000440120697,00h10m00s,-1
11,13,33.65389370918274,00h00m33s,16.0
5,7,0.0191347599029541,00h00m00s,8.0
17,32,600.0005824565887,00h10m00s,-1
20,6,1.2552578449249268,00h00m01s,33.0
162,9,600.001011133194,00h10m00s,-1
10,9,16.66165328025818,00h00m16s,13.0
10,9,96.02829504013062,00h01m36s,15.0
22,23,600.0006744861603,00h10m00s,-1
11,6,9.568571329116821,00h00m09s,16.0
12,13,600.000447511673,00h10m00s,-1
10,10,35.34346652030945,00h00m35s,13.0
10,7,2.3113255500793457,00h00m02s,13.0
28,9,600.0006639957428,00h10m00s,-1
75,10,600.0009639263153,00h10m00s,-1
13,11,69.49477553367615,00h01m09s,14.0
6,9,0.38263821601867676,00h00m00s,12.0
10,20,600.0004751682281,00h10m00s,-1
11,9,30.731659650802612,00h00m30s,13.0
11,4,0.014572620391845703,00h00m00s,16.0
40,19,600.0007259845734,00h10m00s,-1
11,14,600.0006141662598,00h10m00s,-1
8,28,600.000809431076,00h10m00s,-1
23,10,600.0006723403931,00h10m00s,-1
7,9,0.38826656341552734,00h00m00s,11.0
96,7,600.0007882118225,00h10m00s,-1
31,9,600.0005750656128,00h10m00s,-1
7,8,0.8881444931030273,00h00m00s,11.0
8,9,4.307227373123169,00h00m04s,8.0
9,15,73.34950518608093,00h01m13s,19.0
15,7,43.343122243881226,00h00m43s,21.0
10,15,600.0005354881287,00h10m00s,-1
14,9,17.856582164764404,00h00m17s,19.0
15,11,418.7902376651764,00h06m58s,18.0
23,105,600.0025970935822,00h10m00s,-1
6,13,0.44315671920776367,00h00m00s,16.0
7,11,0.018808841705322266,00h00m00s,12.0
15,11,600.0004501342773,00h10m00s,-1
40,32,600.0009286403656,00h10m00s,-1
8,15,301.42960715293884,00h05m01s,17.0
8,18,600.0005931854248,00h10m00s,-1
17,10,600.0005874633789,00h10m00s,-1
19,11,600.0006082057953,00h10m00s,-1
17,8,600.000518321991,00h10m00s,-1
9,13,315.37877798080444,00h05m15s,16.0
26,8,43.79350423812866,00h00m43s,43.0
13,10,600.0003793239594,00h10m00s,-1
6,7,0.19417834281921387,00h00m00s,9.0
9,16,600.0004231929779,00h10m00s,-1
10,13,600.0005671977997,00h10m00s,-1
20,9,600.0006363391876,00h10m00s,-1
12,8,0.019274473190307617,00h00m00s,12.0
6,157,600.0010750293732,00h10m00s,-1
195,6,600.0012624263763,00h10m00s,-1
7,18,375.0987813472748,00h06m15s,30.0
6,49,600.0008170604706,00h10m00s,-1
24,9,600.0007300376892,00h10m00s,-1
13,7,0.6250131130218506,00h00m00s,17.0
12,10,9.370970964431763,00h00m09s,12.0
8,7,0.41114377975463867,00h00m00s,5.0
51,19,600.0008459091187,00h10m00s,-1
13,16,600.0006556510925,00h10m00s,-1
19,26,600.000785112381,00h10m00s,-1
7,6,0.255859375,00h00m00s,10.0
6,8,0.06294536590576172,00h00m00s,10.0
15,6,3.656174659729004,00h00m03s,20.0
5,7,0.01833200454711914,00h00m00s,8.0
10,6,0.8146569728851318,00h00m00s,14.0
8,9,1.2020378112792969,00h00m01s,12.0
10,7,8.84205436706543,00h00m08s,15.0
14,15,600.000422000885,00h10m00s,-1
49,13,600.0008442401886,00h10m00s,-1
52,21,600.0008454322815,00h10m00s,-1
10,7,0.19526124000549316,00h00m00s,13.0
64,11,600.0007576942444,00h10m00s,-1
10,13,600.0005249977112,00h10m00s,-1
6,13,8.29740047454834,00h00m08s,19.0
22,8,35.715301275253296,00h00m35s,32.0
62,19,600.0009622573853,00h10m00s,-1
6,7,0.0719757080078125,00h00m00s,7.0
11,26,600.000482082367,00h10m00s,-1
9,71,600.0010075569153,00h10m00s,-1
20,10,600.0006473064423,00h10m00s,-1
11,77,600.0009071826935,00h10m00s,-1
10,10,11.943458080291748,00h00m11s,13.0
14,10,65.57192540168762,00h01m05s,16.0
10,11,19.02737021446228,00h00m19s,13.0
13,17,600.0004312992096,00h10m00s,-1
8,9,3.323498010635376,00h00m03s,10.0
6,13,10.349753141403198,00h00m10s,19.0
11,4,0.016620397567749023,00h00m00s,16.0
317,6,600.0019905567169,00h10m00s,-1
8,10,4.996944904327393,00h00m04s,12.0
19,20,600.000449180603,00h10m00s,-1
13,7,0.0411381721496582,00h00m00s,14.0
13,8,14.35885763168335,00h00m14s,17.0
6,27,90.36274456977844,00h01m30s,42.0
11,12,71.63122177124023,00h01m11s,15.0
8,13,61.792622327804565,00h01m01s,16.0
6,6,0.018962621688842773,00h00m00s,6.0
14,11,600.0004346370697,00h10m00s,-1
6,9,0.6352155208587646,00h00m00s,12.0
28,9,600.0005812644958,00h10m00s,-1
9,10,108.01334691047668,00h01m48s,14.0
33,7,600.0006260871887,00h10m00s,-1
13,38,600.000795841217,00h10m00s,-1
15,10,600.0005927085876,00h10m00s,-1
7,15,46.27682065963745,00h00m46s,21.0
13,95,600.0014972686768,00h10m00s,-1
7,16,252.5499975681305,00h04m12s,26.0
12,12,279.103458404541,00h04m39s,17.0
17,10,600.0009384155273,00h10m00s,-1
30,8,600.0013399124146,00h10m00s,-1
20,9,600.0006103515625,00h10m00s,-1
8,6,0.5021014213562012,00h00m00s,12.0
19,7,321.8235869407654,00h05m21s,29.0
10,9,25.89983081817627,00h00m25s,14.0
7,12,28.9088773727417,00h00m28s,15.0
10,24,600.0004229545593,00h10m00s,-1
15,4,0.013948678970336914,00h00m00s,25.0
7,15,0.07204270362854004,00h00m00s,20.0
13,9,27.567044496536255,00h00m27s,15.0
11,9,5.460360527038574,00h00m05s,10.0
10,17,600.0004639625549,00h10m00s,-1
9,11,16.13469433784485,00h00m16s,13.0
68,11,600.0009939670563,00h10m00s,-1
8,10,0.015798091888427734,00h00m00s,9.0
60,80,600.0011839866638,00h10m00s,-1
13,19,600.0006251335144,00h10m00s,-1
68,105,600.0012700557709,00h10m00s,-1
12,15,600.0005850791931,00h10m00s,-1
11,11,2.0017147064208984,00h00m02s,5.0
13,108,600.0010151863098,00h10m00s,-1
6,10,0.09928059577941895,00h00m00s,13.0
17,5,0.3442702293395996,00h00m00s,28.0
108,8,600.0010530948639,00h10m00s,-1
11,7,0.371593713760376,00h00m00s,13.0
9,6,0.01980113983154297,00h00m00s,11.0
102,15,600.0008845329285,00h10m00s,-1
12,9,38.65253782272339,00h00m38s,12.0
4,60,0.14369940757751465,00h00m00s,116.0
14,12,415.42828488349915,00h06m55s,18.0
6,6,0.06065106391906738,00h00m00s,7.0
13,8,144.64328694343567,00h02m24s,19.0
11,11,0.28504180908203125,00h00m00s,5.0
5,10,0.6380200386047363,00h00m00s,15.0
16,7,244.79026818275452,00h04m04s,26.0
88,12,600.0014522075653,00h10m00s,-1
11,127,600.0013606548309,00h10m00s,-1
8,13,28.72565460205078,00h00m28s,19.0
12,104,600.0011560916901,00h10m00s,-1
6,11,1.230027437210083,00h00m01s,13.0
19,6,97.84824109077454,00h01m37s,31.0
8,8,4.756686210632324,00h00m04s,12.0
19,19,600.0005974769592,00h10m00s,-1
8,10,12.90381383895874,00h00m12s,14.0
8,9,1.3727495670318604,00h00m01s,10.0
